profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
3317764,87,2310,76561199084646199,,Combi | CasaBlancas,,MX,2323,2358,-3,-8,11,789,448,341,21,1684044660,2023-05-14 21:44:09.013057
285508,88,2308,76561198055096506,,flightlessbird,AUNZ,NZ,2292,2308,3,-8,14,641,382,259,0,1684063599,2023-05-14 21:44:09.013057
197751,89,2307,76561197964180873,,GL.Nili,Liiit,DE,2349,2472,-1,-11,12,2293,1227,1066,8,1682857680,2023-05-14 21:44:09.013057
279036,90,2306,76561198314917416,,m0re,RANK1,ES,2292,2306,3,-8,14,2843,1467,1376,16,1684069225,2023-05-14 21:44:09.013057
2032611,91,2303,76561199038649194,,Hasan,,US,2284,2303,1,-5,16,299,192,107,1,1684041347,2023-05-14 21:44:09.013057
971296,92,2301,76561199009654415,,Hasan,,US,2282,2301,2,-5,13,289,185,104,2,1682917176,2023-05-14 21:44:09.013057
212294,93,2298,76561198169336974,,CL.D3rp,C1own,NL,2291,2355,1,-8,9,2804,1476,1328,24,1684084553,2023-05-14 21:44:09.013057
2754047,94,2295,76561199062001759,,TennesseeWhiskey,,PL,2283,2417,4,-8,9,1181,635,546,29,1683230230,2023-05-14 21:44:09.013057
222528,95,2292,76561198034782642,,repard,,RU,2313,2462,-2,-10,16,1838,968,870,16,1683902518,2023-05-14 21:44:09.013057
339835,96,2292,76561198088783612,,StonePleaseAoE,HrsS,DE,2267,2292,5,-8,10,2109,1098,1011,20,1683898473,2023-05-14 21:44:09.013057
9695965,97,2290,76561199248045654,,猪头,,CN,2277,2456,7,-8,30,346,247,99,2,1683483649,2023-05-14 21:44:09.013057
2419773,98,2288,76561198308728308,,Kugelblitz,,DE,2274,2298,3,-7,13,759,424,335,3,1683759010,2023-05-14 21:44:09.013057
217905,99,2288,76561198116269715,,chart,ALL,JP,2272,2431,3,-10,11,1203,690,513,9,1684021861,2023-05-14 21:44:09.013057
907464,100,2287,76561198086416143,,Howl.Cyclops,HymTr,TR,2328,2342,-1,-7,15,1185,658,527,20,1682366146,2023-05-14 21:44:09.013057
